selection_mode,seed,system_id,badness_target,coverage,selected_judge_id,selection_metric,selection_far,selection_accepted_error,coverage_achieved,tie_breaker_used,source_split,uses_test_labels
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.014848172975156332,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,heat_exchanger,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_rmse,0.05,isotonic_calibrated_judge,false_accept_rate,0.0,0.05214470979224723,0.05,False,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_rmse,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.1084282075037172,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,7,two_tank,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.015695404633171903,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.022757330252657887,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,cstr,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_rmse,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.00764144703082351,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_rmse,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.013940685972004072,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,heat_exchanger,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_rmse,0.05,conservative_low_coverage_judge,false_accept_rate,0.0,0.012160919162517148,0.05,False,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_rmse,0.1,logistic_calibrated_judge,false_accept_rate,0.0,0.10388847389872115,0.1,False,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_rmse_or_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
best_calibrated_family_selected_on_calibration,8,two_tank,bad_rmse_or_event,0.1,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.1,True,calibration,False
best_calibrated_family_selected_on_calibration,9,cstr,bad_event,0.05,best_single_signal_selected_on_calibration,false_accept_rate,0.0,0.0,0.05,True,calibration,False
