system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007498890854320106,0.008585577352925608,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.007608149063947371,0.008965033287787461,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.007509878053912664,0.010715001551766381,0.15,True,False,False
two_tank,linear_narx,combined_linear,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,False
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.007501860086701039,0.008185062893840373,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.008172814429882215,0.008148468122772428,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.008296725664526595,0.00811444702572261,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.008265333031634441,0.008074615901382717,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.008380675664609668,0.007806243386794016,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.008415756832227055,0.007091486438508819,0.15,True,False,True
two_tank,linear_narx,best_single_signal_selected_on_calibration,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.00615308418659304,0.008256051099109216,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.006684191375213868,0.008313870684402244,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007180626616735683,0.008393471787670337,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.00799226325422102,0.00825666241965833,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.007670373283280996,0.008871696958787022,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.007789484643215684,0.009596575194554296,0.15,True,False,True
two_tank,linear_narx,rank_normalized_linear,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.007490375628969289,0.00818566733898415,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.007286549318247171,0.00824694202406521,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.00718544209554121,0.008392267917968956,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007368288982676807,0.008672645267354473,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.007566037092165548,0.009028201245460193,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.007738963067163771,0.009798661498761952,0.15,True,False,True
two_tank,linear_narx,calibration_selected_candidate_ranker,normal_policy,normal_policy,1.0,1.0,0.0,100,0,0,0.008150902753483407,0.0,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.05,0.05,0.0,5,0,0,0.005976675904490272,0.008265335745535677,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.1,0.1,0.0,10,0,0,0.006844753531952985,0.008296030444764565,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.2,0.2,0.0,20,0,0,0.007796187363110297,0.008239581601076684,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.4,0.4,0.0,40,0,0,0.007561060051672898,0.00854413122135708,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.6,0.6,0.0,60,0,0,0.007595480386321611,0.0089840363042261,0.15,True,False,True
two_tank,linear_narx,logistic_calibrated_judge,normal_policy,normal_policy,0.8,0.8,0.0,80,0,0,0.007509878053912664,0.010715001551766381,0.15,True,False,True
