seed,system_id,model_id,judge_id,split_group,scenario_type,coverage_requested,coverage_achieved,false_accept_rate,accepted_count,false_accept_count,bad_count_total,mean_error_accepted,mean_error_rejected,threshold,is_real_judge,is_oracle,is_calibrated
0,cstr,linear_narx,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.5625,80,45,62,0.1629168905191617,0.2216234629480448,0.15,True,False,True
0,cstr,linear_narx,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.62,100,62,62,0.1746582050049383,0.0,0.15,True,False,True
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.8,5,4,62,0.1977775048530166,0.1734413997497763,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.8,10,8,62,0.2178351813227315,0.1698607631918502,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.6,20,12,62,0.1741839266446783,0.1747767745950033,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.625,40,25,62,0.1769151767360653,0.173153557184187,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6,60,36,62,0.1740494510071275,0.1755713360016545,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.65,80,52,62,0.1791090230019375,0.1568549330169416,0.15,True,False,False
0,cstr,linear_narx,random_baseline,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.62,100,62,62,0.1746582050049383,0.0,0.15,True,False,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.0,5,0,62,0.0284404267626577,0.1823538775440057,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.0,10,0,62,0.0387497453720342,0.1897591449641499,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.0,20,0,62,0.0604838316936405,0.2032017983327628,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.05,40,2,62,0.0923946327274462,0.2295005865232664,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.3666666666666666,60,22,62,0.119011604666168,0.2581281055130939,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.525,80,42,62,0.1469252000882642,0.285590224671635,0.15,False,True,False
0,cstr,linear_narx,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.62,100,62,62,0.1746582050049383,0.0,0.15,False,True,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.2699070009267961,0.3562242057561628,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.271879625556599,0.3608004255100385,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.2525173259516324,0.3767561004054601,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.675,40,27,77,0.2571525126187117,0.4150789007786831,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7333333333333333,60,44,77,0.2966373805344451,0.4348147929850686,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.725,80,58,77,0.3292808332360153,0.4424183946294112,0.15,True,False,False
0,cstr,mlp_state_space,support_only,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.290930235456275,0.3551177197282956,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.1,0.1,1.0,10,10,77,0.2745109864325943,0.3605080520793723,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.209901586709278,0.3874100352160486,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1561427171852919,0.4824187644009629,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2026089129653923,0.5758574943386477,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.2765663675516021,0.6532762573670641,0.15,True,False,False
0,cstr,mlp_state_space,uncertainty_only,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.5330249747042238,0.3423758913468245,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.8,10,8,77,0.4117438999443408,0.3452599505780671,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.9,20,18,77,0.3982982662286397,0.3403108653362082,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.775,40,31,77,0.3645446375915494,0.3434841507967913,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.8,60,48,77,0.3682216911846856,0.327438327009708,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.775,80,62,77,0.3534247838446341,0.3458425921949363,0.15,True,False,False
0,cstr,mlp_state_space,disagreement_only,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.1929638059658407,0.360273847596213,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.2054485836834086,0.3681816523848373,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.209901586709278,0.3874100352160486,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1561427171852919,0.4824187644009629,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2034266891514348,0.574630830059584,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.275680859794132,0.6568182883969447,0.15,True,False,False
0,cstr,mlp_state_space,invariant_only,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.8,5,4,77,0.1812960862612424,0.3608879381069815,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.6,10,6,77,0.2515441391278694,0.3630599240021195,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.3579406543365733,0.3504002683092248,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.775,40,31,77,0.3496164879531741,0.3534362505557081,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7666666666666667,60,46,77,0.3500653169276189,0.3546728883953078,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7625,80,61,77,0.3493949679700804,0.3619618556931508,0.15,True,False,False
0,cstr,mlp_state_space,repair_only,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146946,0.0,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.4,5,2,77,0.1287552295561689,0.3636532463546169,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.7,10,7,77,0.2034360929652911,0.3684052624646282,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.65,20,13,77,0.2097744718184679,0.3874418139387511,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.7,40,28,77,0.2609306908751811,0.41256011527437,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7333333333333333,60,44,77,0.3165612185346217,0.4049290359848037,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.725,80,58,77,0.3156744822880148,0.4968437984214134,0.15,True,False,False
0,cstr,mlp_state_space,combined_linear,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.1929638059658407,0.360273847596213,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.2054485836834086,0.3681816523848373,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.209901586709278,0.3874100352160486,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1561427171852919,0.4824187644009629,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2034266891514348,0.574630830059584,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.275680859794132,0.6568182883969447,0.15,True,False,True
0,cstr,mlp_state_space,best_single_signal_selected_on_calibration,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.1929638059658407,0.360273847596213,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.2054485836834086,0.3681816523848373,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.209901586709278,0.3874100352160486,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1561427171852919,0.4824187644009629,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2034266891514348,0.574630830059584,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.2760564046051109,0.6553161091530293,0.15,True,False,True
0,cstr,mlp_state_space,rank_normalized_linear,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.6,5,3,77,0.1516680973105531,0.3624473059464914,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.6,10,6,77,0.185631849598046,0.3703835117276554,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.45,20,9,77,0.1577842775852699,0.4004393624970507,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.6,40,24,77,0.1957004931724963,0.4560469137428266,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2199759670708605,0.5498069131804455,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.2926481502303429,0.5889491266521006,0.15,True,False,True
0,cstr,mlp_state_space,logistic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.4,5,2,77,0.1286848920171007,0.3636569483303574,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.7,10,7,77,0.2154008789357596,0.3670758418012428,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.55,20,11,77,0.1747460528345404,0.396198918684733,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.65,40,26,77,0.2631554491183572,0.4110769431122527,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7,60,42,77,0.3077203780091097,0.4181902967730718,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7375,80,59,77,0.3305387802698177,0.4373866064942018,0.15,True,False,True
0,cstr,mlp_state_space,isotonic_calibrated_judge,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146946,0.0,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.1929638059658407,0.360273847596213,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.2054485836834086,0.3681816523848373,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.75,20,15,77,0.209901586709278,0.3874100352160486,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1561427171852919,0.4824187644009629,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2034266891514348,0.574630830059584,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.275680859794132,0.6568182883969447,0.15,True,False,True
0,cstr,mlp_state_space,quantile_rule_judge,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.4,5,2,77,0.1287552295561689,0.3636532463546169,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.6,10,6,77,0.1750062134851799,0.3715641379624184,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.6,20,12,77,0.195926170104525,0.3909038893672369,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.7,40,28,77,0.2518227467503161,0.4186320780242801,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7,60,42,77,0.2998745998591626,0.4299589639979924,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.725,80,58,77,0.3156744822880148,0.4968437984214134,0.15,True,False,True
0,cstr,mlp_state_space,conservative_low_coverage_judge,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.05,0.05,1.0,5,5,77,0.2965993776897965,0.3548193438212681,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.9,10,9,77,0.2375808909352798,0.3646113960235183,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.9,20,18,77,0.3955051501756347,0.3410091443494595,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.775,40,31,77,0.3910593959572396,0.3258076452196644,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.8166666666666667,60,49,77,0.4008298268588988,0.278526123498388,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.3493334660451763,0.3622078633927674,0.15,True,False,True
0,cstr,mlp_state_space,calibration_selected_candidate_ranker,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,True
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.4,5,2,77,0.1211138814294827,0.364055422571811,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.6,10,6,77,0.2272857145952133,0.365755304505748,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.6,20,12,77,0.2455530771582966,0.378497162603794,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.775,40,31,77,0.3414621439190671,0.3588724799117794,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.7166666666666667,60,43,77,0.3168868233691825,0.4044406287329625,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7625,80,61,77,0.3407646597488769,0.396483088577965,0.15,True,False,False
0,cstr,mlp_state_space,random_baseline,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,True,False,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.05,0.05,0.0,5,0,77,0.0528503271690857,0.367648241217095,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.1,0.1,0.0,10,0,77,0.0676602179915132,0.383491470795048,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.2,0.2,0.0,20,0,77,0.0868338595096644,0.4181769670159521,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.4,0.4,0.425,40,17,77,0.1433804262215671,0.4909269583767794,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.6,0.6,0.6166666666666667,60,37,77,0.2018417344322455,0.577008262138368,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,0.8,0.8,0.7125,80,57,77,0.2756020848468132,0.6571333881862198,0.15,False,True,False
0,cstr,mlp_state_space,oracle_error_rank,reaction_rate_shift,reaction_rate_shift,1.0,1.0,0.77,100,77,77,0.3519083455146945,0.0,0.15,False,True,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,11.302883040810986,11.130268642832174,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,10.977272738891552,11.156857876491063,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,10.93497001879577,11.18988169871495,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.4,0.4,1.0,40,40,100,10.970229064461194,11.251346228244394,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.6,0.6,1.0,60,60,100,11.010960032266569,11.330808358427928,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,0.8,0.8,1.0,80,80,100,11.07635500671287,11.389076786804084,0.15,True,False,False
0,cstr,hold_last,support_only,unsafe_temperature_event,unsafe_temperature_event,1.0,1.0,1.0,100,100,100,11.138899362731117,0.0,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,11.196196492489102,11.135883724322795,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,11.152252144991436,11.137415720257744,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,11.038852700824028,11.163911028207886,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.4,0.4,1.0,40,40,100,11.11797753782238,11.152847246003605,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.6,0.6,1.0,60,60,100,11.14277051363656,11.133092636372943,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,0.8,0.8,1.0,80,80,100,11.130010150988126,11.17445620970306,0.15,True,False,False
0,cstr,hold_last,uncertainty_only,unsafe_temperature_event,unsafe_temperature_event,1.0,1.0,1.0,100,100,100,11.138899362731111,0.0,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,10.34790078972014,11.180530866573797,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,10.388275303542832,11.222302035974256,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,10.422628716858044,11.31796702419938,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.4,0.4,1.0,40,40,100,10.647202645560592,11.46669717417813,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.6,0.6,1.0,60,60,100,10.779107952678762,11.678586477809642,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,0.8,0.8,1.0,80,80,100,10.960242253073556,11.85352780136134,0.15,True,False,False
0,cstr,hold_last,disagreement_only,unsafe_temperature_event,unsafe_temperature_event,1.0,1.0,1.0,100,100,100,11.138899362731111,0.0,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,10.360451730047057,11.179870290767116,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,10.40179157582827,11.220800227942542,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,10.431535008287266,11.315740451342077,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.4,0.4,1.0,40,40,100,10.69534802627167,11.434600253704074,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.6,0.6,1.0,60,60,100,10.809250972520886,11.633371948046456,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,0.8,0.8,1.0,80,80,100,10.970981326673677,11.81057150696087,0.15,True,False,False
0,cstr,hold_last,invariant_only,unsafe_temperature_event,unsafe_temperature_event,1.0,1.0,1.0,100,100,100,11.138899362731111,0.0,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,11.076124329981786,11.142203311823184,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,11.256131900972017,11.125873525148792,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,11.203054890162074,11.122860480873374,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.4,0.4,1.0,40,40,100,11.120155005834365,11.151395600662282,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.6,0.6,1.0,60,60,100,11.0991882620889,11.198466013694432,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,0.8,0.8,1.0,80,80,100,11.12026231898484,11.213447537716211,0.15,True,False,False
0,cstr,hold_last,repair_only,unsafe_temperature_event,unsafe_temperature_event,1.0,1.0,1.0,100,100,100,11.138899362731111,0.0,0.15,True,False,False
0,cstr,hold_last,combined_linear,unsafe_temperature_event,unsafe_temperature_event,0.05,0.05,1.0,5,5,100,10.360451730047057,11.179870290767116,0.15,True,False,False
0,cstr,hold_last,combined_linear,unsafe_temperature_event,unsafe_temperature_event,0.1,0.1,1.0,10,10,100,10.380200449614758,11.223199241966263,0.15,True,False,False
0,cstr,hold_last,combined_linear,unsafe_temperature_event,unsafe_temperature_event,0.2,0.2,1.0,20,20,100,10.431535008287266,11.315740451342077,0.15,True,False,False
